segment_id,segment_idx,EventId,latitude,longitude,latitudeX,longitudeX,suburb,latitude_suburb,longitude_suburb,Rnk
F53D1DI,seg_218,127174,-33.888140839999998,18.598690139999999,-33.887999999999998,18.599,Cape Town Ward 2,-33.895554400000002,18.599328275262302,1
FKBUC13,seg_222,75326,-33.968162329999998,18.58223688,-33.968000000000004,18.582000000000001,Cape Town Ward 31,-33.963775900000002,18.580144712765701,1
FTX7LB8,seg_224,69612,-33.961110900000001,18.65614128,-33.960999999999999,18.655999999999999,Cape Town Ward 13,-33.964724099999998,18.644135799023601,1
G181X8F,seg_228,75891,-33.828680310000003,18.760518350000002,-33.829000000000001,18.760999999999999,Cape Town Ward 101,-33.8416578,18.744480425458899,1
G5UHNNF,seg_231,70757,-33.773036070000003,18.961101360000001,-33.773000000000003,18.960999999999999,Drakenstein Ward 15,-33.728518350000002,18.927409713066499,1
GDVJYQW,seg_235,81830,-33.999471939999999,18.628637000000001,-33.999000000000002,18.629000000000001,Cape Town Ward 35,-34.007163749999997,18.616568614235401,1
GFX7S4B,seg_236,63260,-33.975914170000003,18.653140740000001,-33.975999999999999,18.652999999999999,Cape Town Ward 13,-33.964724099999998,18.644135799023601,1
GMEHC97,seg_239,135093,-34.053349700000005,18.765264800000001,-34.052999999999997,18.765000000000001,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
H48JVZQ,seg_250,151938,-34.066205269999998,18.806503670000001,-34.066000000000003,18.806999999999999,Cape Town Ward 15,-34.067969750000003,18.830013354875199,1
H9QJECU,seg_255,140141,-33.98799399,18.599516690000002,-33.988,18.600000000000001,Cape Town Ward 36,-33.992387350000001,18.6010376482906,1
HH4TZKC,seg_259,138396,-33.841644770000002,18.72079682,-33.841999999999999,18.721,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
HIUQ2RB,seg_260,144616,-33.870755160000002,18.673023919999999,-33.871000000000002,18.672999999999998,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
HL23AIZ,seg_261,63551,-33.920404429999998,18.435652709999999,-33.920000000000002,18.436,Cape Town Ward 115,-33.916922149999998,18.4472927830552,1
HQ54B8O,seg_265,147637,-33.951447160000001,18.495402680000002,-33.951000000000001,18.495000000000001,Mowbray,-33.948333300000002,18.474166700000001,1
HSJ0WM7,seg_267,147004,-33.989196919999998,18.645306430000002,-33.988999999999997,18.645,Cape Town Ward 114,-33.999112349999997,18.6574352506926,1
IEBUIXM,seg_273,123269,-33.908708150000002,18.501020369999999,-33.908999999999999,18.501000000000001,Cape Town Ward 56,-33.905433649999999,18.520256266510799,1
IMJY7S7,seg_277,86447,-33.951383669999998,18.494374879999999,-33.951000000000001,18.494,Mowbray,-33.948333300000002,18.474166700000001,1
IQEYE3S,seg_278,145477,-33.898163609999997,18.677510089999998,-33.898000000000003,18.678000000000001,Cape Town Ward 8,-33.895536249999999,18.6952428171492,1
J6A19TW,seg_287,150709,-33.786193040000001,18.932735940000001,-33.786000000000001,18.933,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
JCFWX6E,seg_290,84065,-33.872583210000002,18.67207363,-33.872999999999998,18.672000000000001,Durmonte,-33.810728900000001,18.667506285072101,1
JNEJVKK,seg_293,74416,-33.93328314,18.480555890000002,-33.933,18.481000000000002,Maitland Garden Village,-33.933527499999997,18.483917816672399,1
JUJL6W1,seg_297,148097,-33.927068689999999,18.43323152,-33.927,18.433,Zonnebloem,-33.932546000000002,18.435047999999998,1
K2E55RT,seg_302,130802,-33.820566339999999,18.54324158,-33.820999999999998,18.542999999999999,Richwood,-33.833055600000002,18.5436111,1
LAZLJ7E,seg_316,131786,-33.83610959,18.73368172,-33.835999999999999,18.734000000000002,Cape Town Ward 101,-33.8416578,18.744480425458899,1
LC8FONX,seg_317,126635,-33.800302889999998,18.86112147,-33.799999999999997,18.861000000000001,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
LNO3W8J,seg_322,83256,-33.888839259999997,18.616129050000001,-33.889000000000003,18.616,Boston,-33.891388900000003,18.619444399999999,1
LRCHHQJ,seg_325,104629,-33.813054700000002,18.81625631,-33.813000000000002,18.815999999999999,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
LUOD99L,seg_326,94849,-33.810365210000001,18.825879839999999,-33.810000000000002,18.826000000000001,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
LXZFSP3,seg_329,90765,-34.134264399999999,18.92622969,-34.134,18.925999999999998,Cape Town Ward 100,-34.193890000000003,18.8790615181079,1
M223F8G,seg_330,62180,-33.936780900000002,18.452900280000001,-33.936999999999998,18.452999999999999,Cape Town Ward 57,-33.944992399999997,18.461273202271901,1
M4U0X5G,seg_334,138093,-34.062478949999999,18.800232130000001,-34.061999999999998,18.800000000000001,Cape Town Ward 15,-34.067969750000003,18.830013354875199,1
MA3ZWVH,seg_335,117695,-33.933826779999997,18.447955180000001,-33.933999999999997,18.448,Woodstock,-33.930555599999998,18.447222199999999,1
MEOYV3B,seg_337,99925,-34.01446009,18.663027660000001,-34.014000000000003,18.663,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
MM6HDEQ,seg_340,92677,-33.993850590000001,18.640501350000001,-33.994,18.640999999999998,Cape Town Ward 19,-33.9604347,18.670545506248899,1
MPGNI7M,seg_343,142277,-34.01061,18.654699999999998,-34.011000000000003,18.655000000000001,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
MRHTO2C,seg_345,151785,-34.058786299999994,18.793964800000001,-34.058999999999997,18.794,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
MRQ81XJ,seg_346,125613,-34.035480620000001,18.714028200000001,-34.034999999999997,18.713999999999999,Cape Town Ward 96,-34.041646049999997,18.708175503084298,1
N5NO82G,seg_350,124114,-33.884202029999997,18.641575159999999,-33.884,18.641999999999999,Cape Town Ward 21,-33.8641437,18.653580169919699,1
N90YL69,seg_351,102232,-33.889219910000001,18.612988100000006,-33.889000000000003,18.613,Hoheizen,-33.883055599999999,18.620833300000001,1
N9A4I1K,seg_352,61201,-34.151597780000003,18.952477779999999,-34.152000000000001,18.952000000000002,Cape Town Ward 100,-34.193890000000003,18.8790615181079,1
OBXISZN,seg_362,145703,-33.93098174,18.66227628,-33.930999999999997,18.661999999999999,Cape Town Ward 12,-33.9446984,18.649850221401302,1
OD60AK9,seg_365,75147,-33.900326479999997,18.676753089999998,-33.899999999999999,18.677,Cape Town Ward 8,-33.895536249999999,18.6952428171492,1
OWCF2MH,seg_370,133045,-33.956597109999997,18.656476009999999,-33.957000000000001,18.655999999999999,Cape Town Ward 13,-33.964724099999998,18.644135799023601,1
P5N4Z0R,seg_373,94068,-33.748592770000002,18.99531236,-33.749000000000002,18.995000000000001,Drakenstein Ward 28,-33.781879500000002,19.040621503533401,1
P66KAPS,seg_374,94778,-33.795403890000003,18.887773020000001,-33.795000000000002,18.888000000000002,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
PDDTLDP,seg_379,96356,-33.85931763,18.694354740000001,-33.859000000000002,18.693999999999999,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
PH8DIYU,seg_380,133088,-34.018319249999998,18.60902832,-34.018000000000001,18.609000000000002,Cape Town Ward 76,-34.028807999999998,18.6092977059646,1
Q17B8NG,seg_388,140904,-33.749533229999997,18.994008489999999,-33.75,18.994,Drakenstein Ward 28,-33.781879500000002,19.040621503533401,1
S2QPOTD,seg_414,102391,-33.967663940000001,18.577481680000002,-33.968000000000004,18.577000000000002,Cape Town Ward 31,-33.963775900000002,18.580144712765701,1
SQ0TZ3H,seg_425,131034,-33.839548639999997,18.72403465,-33.840000000000003,18.724,Cape Town Ward 111,-33.847630350000003,18.724222215960602,1
SQ3W7J8,seg_426,100244,-34.05933521,18.78060112,-34.058999999999997,18.780999999999999,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
SZJISW0,seg_430,88030,-34.017652349999999,18.66989319,-34.018000000000001,18.670000000000002,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
T1DB85Y,seg_433,89948,-33.856218429999998,18.697969799999999,-33.856000000000002,18.698,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
T64WM0N,seg_434,60684,-33.796499859999997,18.882240840000001,-33.795999999999999,18.882000000000001,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
TBPN1BF,seg_436,104095,-33.791030259999999,18.90914446,-33.790999999999997,18.908999999999999,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
TD8YB0R,seg_439,148361,-33.954280879999999,18.657527219999999,-33.954000000000001,18.658000000000001,Cape Town Ward 19,-33.9604347,18.670545506248899,1
TKB7K8T,seg_441,99933,-34.099653539999998,18.850475509999999,-34.100000000000001,18.850000000000001,Cape Town Ward 83,-34.104782950000001,18.836274725544602,1
UUZT4OE,seg_452,61608,-34.02666,18.68965,-34.027000000000001,18.690000000000001,Cape Town Ward 93,-34.033132549999998,18.688226566426899,1
V59S0GZ,seg_458,75581,-34.011718639999998,18.657701830000001,-34.012,18.658000000000001,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
V5A8ZZZ,seg_459,67480,-33.942252140000001,18.659754790000001,-33.942,18.66,Cape Town Ward 12,-33.9446984,18.649850221401302,1
V5PX6ZH,seg_460,86219,-33.858986430000002,18.693714549999999,-33.859000000000002,18.693999999999999,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
VHGABXK,seg_462,125638,-33.870126659999997,18.67448564,-33.869999999999997,18.673999999999999,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
VI1GKEJ,seg_463,61084,-33.817883219999999,18.798961089999999,-33.817999999999998,18.798999999999999,Cape Town Ward 101,-33.8416578,18.744480425458899,1
VUYACXV,seg_470,60609,-34.044499029999997,18.748577740000002,-34.043999999999997,18.748999999999999,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
W8VXVR4,seg_476,90289,-33.743839979999997,19.031458409999999,-33.744,19.030999999999999,Drakenstein Ward 28,-33.781879500000002,19.040621503533401,1
WAC029P,seg_477,117947,-33.795876810000003,18.88546131,-33.795999999999999,18.885000000000002,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
WHW1BZK,seg_481,108550,-33.980693770000002,18.651665879999999,-33.981000000000002,18.652000000000001,Cape Town Ward 19,-33.9604347,18.670545506248899,1
WJBR1L2,seg_482,133997,-33.914077749999997,18.66875881,-33.914000000000001,18.669,Cape Town Ward 9,-33.923431749999999,18.647553901145201,1
WOSAB94,seg_487,149441,-34.117111129999998,18.87583291,-34.116999999999997,18.876000000000001,Cape Town Ward 84,-34.076558200000001,18.9242942496113,1
WUGV4DU,seg_492,87292,-33.886782330000003,18.575762470000001,-33.887,18.576000000000001,Northgate,-33.885202900000003,18.5788787848279,1
WVXBO5X,seg_493,70454,-34.058535829999997,18.78752325,-34.058999999999997,18.788,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
XBYNXP7,seg_499,88690,-33.824225730000002,18.775549269999999,-33.823999999999998,18.776,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
XFMDDJ7,seg_500,94059,-33.795996559999999,18.885918759999999,-33.795999999999999,18.885999999999999,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
XOCWI97,seg_506,130438,-33.982915779999999,18.589002310000001,-33.982999999999997,18.588999999999999,Cape Town Ward 39,-33.985641899999997,18.583537766680902,1
XS7M5WZ,seg_508,138541,-33.950351490000003,18.525969109999998,-33.950000000000003,18.526,Langa,-33.945555599999999,18.530000000000001,1
XTC73NQ,seg_509,127914,-34.09632233,18.84678005,-34.095999999999997,18.847000000000001,Cape Town Ward 84,-34.076558200000001,18.9242942496113,1
Y4B7JOT,seg_515,103740,-33.743348730000001,19.002922550000001,-33.743000000000002,19.003,Drakenstein Ward 27,-33.738720000000001,19.0053148287654,1
Y5Z7TXB,seg_516,105301,-34.058866879999997,18.786776969999998,-34.058999999999997,18.786999999999999,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
YEDB2ES,seg_518,98954,-34.008756920000003,18.650779799999999,-34.009,18.651,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
YMQX3CJ,seg_525,147804,-34.073239049999998,18.816947379999998,-34.073,18.817,Cape Town Ward 15,-34.067969750000003,18.830013354875199,1
YQCBO2Y,seg_527,126231,-33.949896780000003,18.658430750000001,-33.950000000000003,18.658000000000001,Cape Town Ward 19,-33.9604347,18.670545506248899,1
YQRHLO2,seg_528,139403,-33.86893628,18.677765470000001,-33.869,18.678000000000001,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
Z2OSI9E,seg_534,73857,-33.888337900000003,18.626955720000002,-33.887999999999998,18.626999999999999,Hoheizen,-33.883055599999999,18.620833300000001,1
ZL4WLO2,seg_540,94870,-33.836657379999998,18.731707879999998,-33.837000000000003,18.731999999999999,Cape Town Ward 101,-33.8416578,18.744480425458899,1
ZT6MOAL,seg_543,123660,-33.872424959999996,18.529829299999999,-33.872,18.530000000000001,Milnerton,-33.879444399999997,18.496388899999999,1
044ZYVD,seg_001,127222,-33.889973310000002,18.556909019999999,-33.890000000000001,18.556999999999999,N1 City,-33.892134200000001,18.5597664013195,1
0F3OY57,seg_004,67221,-34.058035650000001,18.77348074,-34.058,18.773,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
0GZ5KS3,seg_006,71766,-33.904722530000001,18.505628789999999,-33.905000000000001,18.506,Acacia Park,-33.891666700000002,18.5275,1
0OH5J23,seg_008,66943,-33.826123680000002,18.76876979,-33.826000000000001,18.768999999999998,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
0TAWLCK,seg_013,132369,-33.878999870000001,18.67329397,-33.878999999999998,18.672999999999998,Cape Town Ward 3,-33.892930700000001,18.659516249907998,1
0TMS99B,seg_014,71684,-33.95000555,18.51553856,-33.950000000000003,18.515999999999998,Kewtown,-33.959444400000002,18.517499999999998,1
1DDYC6F,seg_020,151112,-33.917198110000001,18.431824410000001,-33.917000000000002,18.431999999999999,Cape Town Ward 115,-33.916922149999998,18.4472927830552,1
1S5XWTK,seg_028,150480,-33.74550387,19.060803010000001,-33.746000000000002,19.061,Drakenstein Ward 28,-33.781879500000002,19.040621503533401,1
2NHF7YC,seg_038,117412,-33.939504839999998,18.448023020000001,-33.939999999999998,18.448,Woodstock,-33.930555599999998,18.447222199999999,1
2ON8NSO,seg_039,144898,-33.91400926,18.425971759999999,-33.914000000000001,18.425999999999998,City Centre,-33.924388999999998,18.420055999999999,1
3WK9HI2,seg_055,135007,-34.131946589999998,18.931064939999999,-34.131999999999998,18.931000000000001,Cape Town Ward 84,-34.076558200000001,18.9242942496113,1
4K39AFD,seg_064,101113,-33.989223369999998,18.645575650000001,-33.988999999999997,18.646000000000001,Cape Town Ward 19,-33.9604347,18.670545506248899,1
4NSOFJG,seg_066,130376,-33.724589819999998,19.149927030000001,-33.725000000000001,19.149999999999999,Drakenstein Ward 25,-33.795799199999998,19.1673694532711,1
50TVADD,seg_072,147058,-34.01264733,18.621451369999999,-34.012999999999998,18.620999999999999,Cape Town Ward 18,-34.009719349999997,18.639720485473401,1
5OV4U4C,seg_077,93712,-33.887021019999999,18.538095569999999,-33.887,18.538,Montague,-33.887760299999997,18.541572719698902,1
64QSPWU,seg_084,103248,-33.771368940000002,18.963765209999998,-33.771000000000001,18.963999999999999,Drakenstein Ward 15,-33.728518350000002,18.927409713066499,1
68KOZH6,seg_085,144538,-33.863737759999999,18.686201090000001,-33.863999999999997,18.686,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
6BNXT5I,seg_087,151475,-33.924643439999997,18.433147529999999,-33.924999999999997,18.433,Cape Town Ward 115,-33.916922149999998,18.4472927830552,1
6BYSPD6,seg_088,90832,-33.967667339999998,18.65480853,-33.968000000000004,18.655000000000001,Cape Town Ward 19,-33.9604347,18.670545506248899,1
6OTRJQF,seg_094,94628,-33.962753999999997,18.56578975,-33.963000000000001,18.565999999999999,Cape Town Ward 40,-33.972198949999999,18.571633856095801,1
6SV0XZ0,seg_096,74990,-33.874850000000002,18.672599999999999,-33.875,18.672999999999998,Cape Town Ward 8,-33.895536249999999,18.6952428171492,1
74CTTH5,seg_102,102278,-33.916796060000003,18.486696070000001,-33.917000000000002,18.486999999999998,Brooklyn,-33.908888900000001,18.4791667,1
75BPNAM,seg_103,90348,-33.919332359999999,18.471181399999999,-33.918999999999997,18.471,Paarden Eiland,-33.914046499999998,18.471193299999999,1
77YRHPV,seg_104,133417,-33.839729269999999,18.536110180000001,-33.840000000000003,18.536000000000001,Richwood,-33.833055600000002,18.5436111,1
7AKUBY4,seg_106,145659,-33.970865289999999,18.57673424,-33.970999999999997,18.577000000000002,Cape Town Ward 40,-33.972198949999999,18.571633856095801,1
7PRTR79,seg_110,100309,-33.949808959999999,18.50275602,-33.950000000000003,18.503,Kewtown,-33.959444400000002,18.517499999999998,1
8FBHDH2,seg_119,89980,-33.992624290000002,18.611246810000001,-33.993000000000002,18.611000000000001,Cape Town Ward 36,-33.992387350000001,18.6010376482906,1
8FIZY1M,seg_120,115485,-33.889527770000001,18.602436390000001,-33.890000000000001,18.602,Avondale,-33.896122099999999,18.599367300584799,1
8MX4B9C,seg_124,90661,-33.911736449999999,18.49760229,-33.911999999999999,18.498000000000001,Cape Town Ward 56,-33.905433649999999,18.520256266510799,1
8SB405D,seg_127,140504,-33.848985570000004,18.709118270000001,-33.848999999999997,18.709,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
8YJIRQ2,seg_130,127742,-33.817044950000003,18.801963690000001,-33.817,18.802,Cape Town Ward 101,-33.8416578,18.744480425458899,1
9484GS3,seg_136,145075,-33.935225170000002,18.661186740000002,-33.935000000000002,18.661000000000001,Cape Town Ward 12,-33.9446984,18.649850221401302,1
956JU5F,seg_137,130783,-33.791562059999997,18.906552080000001,-33.792000000000002,18.907,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
96FMXIF,seg_138,92653,-33.971247499999997,18.654087100000002,-33.970999999999997,18.654,Cape Town Ward 13,-33.964724099999998,18.644135799023601,1
9EXF4O5,seg_140,82823,-33.774385189999997,18.959586600000002,-33.774000000000001,18.960000000000001,Drakenstein Ward 15,-33.728518350000002,18.927409713066499,1
9VXCPYN,seg_146,86358,-33.937852249999999,18.438738799999999,-33.938000000000002,18.439,Zonnebloem,-33.932546000000002,18.435047999999998,1
AGD8UQ2,seg_154,71461,-33.798970009999998,18.86760653,-33.798999999999999,18.867999999999999,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
B3XNGYS,seg_161,141494,-33.806292620000001,18.840429740000001,-33.805999999999997,18.84,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
B9V4IAJ,seg_164,74794,-33.882765839999998,18.645459429999999,-33.883000000000003,18.645,Cape Town Ward 3,-33.892930700000001,18.659516249907998,1
C0RCCDP,seg_172,149981,-33.801698850000001,18.856850120000001,-33.802,18.856999999999999,Cape Town Ward 101,-33.8416578,18.744480425458899,1
C6E7KMD,seg_176,150132,-33.73230873,19.115593799999999,-33.731999999999999,19.116,Drakenstein Ward 25,-33.795799199999998,19.1673694532711,1
CK5WH39,seg_182,91325,-33.801484279999997,18.547638899999999,-33.801000000000002,18.547999999999998,Cape Town Ward 105,-33.711369500000004,18.676779190552001,1
CZBWW0Z,seg_185,119158,-33.988842470000002,18.601028710000001,-33.988999999999997,18.600999999999999,Cape Town Ward 36,-33.992387350000001,18.6010376482906,1
D1U6OOF,seg_186,103171,-33.973596450000002,18.65338165,-33.973999999999997,18.652999999999999,Cape Town Ward 13,-33.964724099999998,18.644135799023601,1
D5DGOZ9,seg_188,71318,-34.152895440000002,18.942634859999998,-34.152999999999999,18.943000000000001,Cape Town Ward 84,-34.076558200000001,18.9242942496113,1
DMGFH2Z,seg_192,149498,-33.828329330000003,18.760844209999998,-33.828000000000003,18.760999999999999,Cape Town Ward 105,-33.711369500000004,18.676779190552001,1
DRFEFT4,seg_193,73621,-34.011548259999998,18.62258641,-34.012,18.623000000000001,Cape Town Ward 116,-34.026119299999998,18.6376921457442,1
DRI712Q,seg_194,62391,-34.005594459999998,18.64351903,-34.006,18.643999999999998,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
DRNRL0M,seg_195,147840,-33.99410245,18.640552849999999,-33.994,18.640999999999998,Cape Town Ward 19,-33.9604347,18.670545506248899,1
DUKT4RG,seg_197,61860,-34.132845420000002,18.937389240000002,-34.133000000000003,18.937000000000001,Cape Town Ward 84,-34.076558200000001,18.9242942496113,1
DZABHQW,seg_199,67705,-34.002960760000001,18.637477499999999,-34.003,18.637,Cape Town Ward 18,-34.009719349999997,18.639720485473401,1
EIIZE13,seg_203,75862,-33.880280280000001,18.651266020000001,-33.880000000000003,18.651,Cape Town Ward 21,-33.8641437,18.653580169919699,1
EPX268G,seg_208,114126,-33.91813192,18.43203815,-33.917999999999999,18.431999999999999,Cape Town Ward 115,-33.916922149999998,18.4472927830552,1
EVANFZB,seg_211,129721,-33.81364344,18.546069509999999,-33.814,18.545999999999999,Cape Town Ward 1,-33.847745099999997,18.556856625766802,1
F055OA5,seg_214,108553,-33.784505979999999,18.940965210000002,-33.784999999999997,18.940999999999999,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
FHYWZ07,seg_221,120344,-33.938020000000002,18.444070719999999,-33.938000000000002,18.443999999999999,Zonnebloem,-33.932546000000002,18.435047999999998,1
FUPJ3Q2,seg_225,84069,-33.926002259999997,18.43333496,-33.926000000000002,18.433,Cape Town Ward 115,-33.916922149999998,18.4472927830552,1
FVZ3HQS,seg_226,68531,-33.964650519999999,18.570458089999999,-33.965000000000003,18.57,Cape Town Ward 40,-33.972198949999999,18.571633856095801,1
G2LL3S8,seg_229,122323,-33.936975429999997,18.660827810000001,-33.936999999999998,18.661000000000001,Cape Town Ward 12,-33.9446984,18.649850221401302,1
G5753GU,seg_230,116066,-33.861364760000001,18.690042869999999,-33.860999999999997,18.690000000000001,Cape Town Ward 102,-33.858317550000002,18.681315885458901,1
G850GMA,seg_232,127863,-33.834381929999999,18.7398743,-33.834000000000003,18.739999999999998,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
GH5QX19,seg_237,62656,-34.071261659999998,18.8147643,-34.070999999999998,18.815000000000001,Cape Town Ward 15,-34.067969750000003,18.830013354875199,1
GLFV0XV,seg_238,131781,-33.762550740000002,18.975614539999999,-33.762999999999998,18.975999999999999,Drakenstein Ward 15,-33.728518350000002,18.927409713066499,1
GO93XEE,seg_241,141556,-33.981244519999997,18.586240249999999,-33.981000000000002,18.585999999999999,Cape Town Ward 39,-33.985641899999997,18.583537766680902,1
GRI93Z2,seg_243,122552,-33.887410000000003,18.634060000000002,-33.887,18.634,Tyger Valley,-33.877551650000001,18.632268958423801,1
GWTSM5V,seg_247,66249,-34.105743629999999,18.857005149999999,-34.106000000000002,18.856999999999999,Cape Town Ward 85,-34.115692350000003,18.8460531621573,1
GZ48XRL,seg_249,73954,-33.742333850000001,19.017653859999999,-33.741999999999997,19.018000000000001,Drakenstein Ward 28,-33.781879500000002,19.040621503533401,1
H9XYX9Q,seg_256,73151,-33.949086100000002,18.49033365,-33.948999999999998,18.489999999999998,Mowbray,-33.948333300000002,18.474166700000001,1
HM3QRDM,seg_262,92518,-34.002935399999998,18.63145892,-34.003,18.631,Cape Town Ward 18,-34.009719349999997,18.639720485473401,1
HNEAFHF,seg_264,60828,-34.12262552,18.885186879999999,-34.122999999999998,18.885000000000002,Cape Town Ward 100,-34.193890000000003,18.8790615181079,1
I25JSGF,seg_268,84721,-34.127403190000003,18.89912949,-34.127000000000002,18.899000000000001,Cape Town Ward 84,-34.076558200000001,18.9242942496113,1
I8VWS8W,seg_271,63195,-34.029852050000002,18.699718470000001,-34.030000000000001,18.699999999999999,Cape Town Ward 96,-34.041646049999997,18.708175503084298,1
IKN5JDM,seg_276,66276,-33.819807490000002,18.791369490000001,-33.82,18.791,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
IQS1GLY,seg_279,69196,-33.842836519999999,18.534925390000001,-33.843000000000004,18.535,Cape Town Ward 1,-33.847745099999997,18.556856625766802,1
J0SM52K,seg_284,134981,-33.966444989999999,18.572773089999998,-33.966000000000001,18.573,Cape Town Ward 31,-33.963775900000002,18.580144712765701,1
J2L78G3,seg_286,147142,-33.813650039999999,18.813400260000002,-33.814,18.812999999999999,Cape Town Ward 101,-33.8416578,18.744480425458899,1
JZGFZ7Z,seg_300,64227,-33.883494700000007,18.674337510000001,-33.883000000000003,18.673999999999999,Cape Town Ward 3,-33.892930700000001,18.659516249907998,1
K27GB0B,seg_301,91889,-33.940473339999997,18.449903290000002,-33.939999999999998,18.449999999999999,Woodstock,-33.930555599999998,18.447222199999999,1
K48Y5T9,seg_304,100535,-34.019211799999994,18.673792410000001,-34.018999999999998,18.673999999999999,Cape Town Ward 89,-34.018863500000002,18.666227852163001,1
KDFE19M,seg_305,89609,-33.74050802,19.066957330000001,-33.741,19.067,Drakenstein Ward 28,-33.781879500000002,19.040621503533401,1
KL3QK6O,seg_307,82063,-34.049227780000002,18.757983159999998,-34.048999999999999,18.757999999999999,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
KNG6Z86,seg_309,139258,-34.040455379999997,18.726017989999999,-34.039999999999999,18.725999999999999,Cape Town Ward 96,-34.041646049999997,18.708175503084298,1
KTXRGNX,seg_310,102286,-34.091936609999998,18.842131200000001,-34.091999999999999,18.841999999999999,Cape Town Ward 83,-34.104782950000001,18.836274725544602,1
L2X64FB,seg_313,119553,-33.999641930000003,18.629071549999999,-34,18.629000000000001,Cape Town Ward 18,-34.009719349999997,18.639720485473401,1
L4CWZBU,seg_314,131031,-33.825638399999995,18.77122318,-33.826000000000001,18.771000000000001,Cape Town Ward 101,-33.8416578,18.744480425458899,1
LFUJ30W,seg_318,147719,-33.91742035,18.666966630000001,-33.917000000000002,18.667000000000002,Cape Town Ward 9,-33.923431749999999,18.647553901145201,1
LG58LKX,seg_319,145991,-33.834250060000002,18.739608260000001,-33.834000000000003,18.739999999999998,Stellenbosch Ward 18,-33.816676999999999,18.8722946586002,1
LLGN7DY,seg_321,112314,-33.960410320000001,18.557486220000001,-33.960000000000001,18.556999999999999,Heideveld,-33.9641667,18.548888900000001,1
LUOEP7G,seg_327,98498,-33.901437659999999,18.67588563,-33.901000000000003,18.675999999999998,Cape Town Ward 8,-33.895536249999999,18.6952428171492,1
LV4XGT5,seg_328,72785,-33.941355829999999,18.48324036,-33.941000000000003,18.483000000000001,Observatory,-33.936944400000002,18.468333300000001,1
M3INBBC,seg_332,151715,-33.974589309999999,18.580035519999999,-33.975000000000001,18.579999999999998,Cape Town Ward 40,-33.972198949999999,18.571633856095801,1
MC84I0T,seg_336,122453,-34.068616849999998,18.81105054,-34.069000000000003,18.811,Cape Town Ward 15,-34.067969750000003,18.830013354875199,1
MFUUB92,seg_338,147841,-33.803950669999999,18.848796669999999,-33.804000000000002,18.849,Cape Town Ward 101,-33.8416578,18.744480425458899,1
MORJH71,seg_341,149899,-33.954590000000003,18.656330000000001,-33.954999999999998,18.655999999999999,Cape Town Ward 13,-33.964724099999998,18.644135799023601,1
MP664QK,seg_342,61554,-34.044765750000003,18.748708929999999,-34.045000000000002,18.748999999999999,Cape Town Ward 109,-34.061419000000001,18.762202924078899,1
MTPU2BE,seg_347,93644,-33.900210649999998,18.510528480000001,-33.899999999999999,18.510999999999999,Acacia Park,-33.891666700000002,18.5275,1
NFUEAN5,seg_355,145998,-33.758546940000002,18.981900020000001,-33.759,18.981999999999999,Drakenstein Ward 15,-33.728518350000002,18.927409713066499,1
